formId,formTitle,state,wrapperName,wrapperDisplayName,coordinator,operator,conditionType,conditionValue,conditionDisplay,conditionDirection,conditionUnit,conditionPeriod,fieldDisplay,fieldName,fieldType,fieldTypeIsListType
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,DdxKGQ,yes - action made to resolve these issues,,is,Value,true,Yes,,,,Was any action made to resolve these issues?,qRuaPM,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,KjIIxy,yes - action made to resolve the bat abundance issues,,is,Value,true,Yes,,,,Was any action made to resolve the bat abundance issues?,QXUqJm,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,ZASEhK,no -  site not maintained or increased overall bat abundance levels for all impacted species,,is,Value,false,No,,,,Has the site maintained or increased overall bat abundance levels for all impacted species?,HMvraG,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,vKkZEN,no - site not maintained or increased the richness of bat species,,is,Value,false,No,,,,Has the site maintained or increased bat species richness?,tWXLgC,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,bQFfXb,yes - changes made to improve the richness of bat species,,is,Value,true,Yes,,,,Was any action made to improve the richness of bat species?,wOsdvR,YesNoField,false
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,hxbPJu,other bat feature surveyed or monitored,,contains,Value,Other,Other,,,,Roost details: Bat features surveyed or monitored,eNGBUJ,CheckboxesField,true
671f6887f306fa15933a5d0d,Report of action for mitigation work on bat roosts,draft,QjERlD,no - action not taken,,is,Value,false,No,,,,Report of action: Action taken under site registration,yGmgPy,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,jTjyrF,Named operator but does not manage discharge site,,is,Value,true,Yes,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,jTjyrF,Named operator but does not manage discharge site,and,is,Value,false,No,,,,Do you manage the discharge site?,yDTVhN,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,ReNTyh,Manages discharge site,,is,Value,true,Yes,,,,Do you manage the discharge site?,yDTVhN,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,hKLlMS,Not named operator and does not manage discharge site,,is,Value,false,No,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,hKLlMS,Not named operator and does not manage discharge site,and,is,Value,false,No,,,,Do you manage the discharge site?,yDTVhN,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,fFBeWO,Discharge is still taking place,,is,Value,true,Yes,,,,Discharge still taking place?,dIiFqJ,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,XLwpxE,Discharge is no longer taking place and operator is named,,is,Value,false,No,,,,Discharge still taking place?,dIiFqJ,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,XLwpxE,Discharge is no longer taking place and operator is named,and,is,Value,true,Yes,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,sOgpnU,Groundwater discharge meets GBR,,is,Value,true,Yes,,,,Do you meet the general binding rules for discharges to ground water?,qqZInB,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,Ykpnnb,Named operators: Ground water discharge does not meet GBR,,is,Value,false,No,,,,Do you meet the general binding rules for discharges to ground water?,qqZInB,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,Ykpnnb,Named operators: Ground water discharge does not meet GBR,and,is,Value,true,Yes,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,rmKDoF,Named operators: Surface water discharge does not meet GBR,,is,Value,false,No,,,,Do you meet the general binding rules for discharges to surface water?,vlZGgs,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,rmKDoF,Named operators: Surface water discharge does not meet GBR,and,is,Value,true,Yes,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,ETJnZY,Surface water discharge meets GBR,,is,Value,true,Yes,,,,Do you meet the general binding rules for discharges to surface water?,vlZGgs,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,MSpwFp,Discharge is no longer taking place but operator is not named,,is,Value,false,No,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,MSpwFp,Discharge is no longer taking place but operator is not named,and,is,Value,false,No,,,,Discharge still taking place?,dIiFqJ,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,qHdxHg,Knows who manages the site,,is,Value,true,Yes,,,,Aware who manages the discharge site?,ODKHVF,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,eulVha,Does not know who manages site,,is,Value,false,No,,,,Aware who manages the discharge site?,ODKHVF,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,hOnhIx,Surface water,,is,Value,Surface water,Surface water,,,,Where is the water discharged to?,nsLMkr,RadiosField,true
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,YbQVrV,Groundwater,,is,Value,Ground,Ground,,,,Where is the waste water discharged to?,nsLMkr,RadiosField,true
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,utYeWf,Does not know the operator's contact details,,is,Value,false,No,,,,Do you know any of the operator's contact details?,yKzWGb,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,BuxaoH,Knows the operator's contact details,,is,Value,true,Yes,,,,Do you know any of the operator's contact details?,yKzWGb,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,jIntsE,Not representing an organisation,,is,Value,false,No,,,,Representing an organisation?,vFfkBD,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,UNUvEe,Representing an organisation,,is,Value,true,Yes,,,,Representing an organisation?,vFfkBD,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,ZNpkwZ,Non-named operators: Surface water discharge does not meet GBR,,is,Value,false,No,,,,Do you meet the general binding rules for discharges to surface water?,vlZGgs,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,ZNpkwZ,Non-named operators: Surface water discharge does not meet GBR,and,is,Value,false,No,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,PaegYU,Non-named operators: Ground water discharge does not meet GBR,,is,Value,false,No,,,,Do you meet the general binding rules for discharges to ground water?,qqZInB,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,PaegYU,Non-named operators: Ground water discharge does not meet GBR,and,is,Value,false,No,,,,Are you the named operator?,lrIuJz,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,nVBtWS,Has proof of the transfer,,is,Value,true,Yes,,,,Proof of transfer?,pcrKLV,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,kkFkKP,Has transferred the permit into own name,,is,Value,true,Yes,,,,Have you already transferred the permit?,mVOgBN,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,lwHtbf,Has not transferred the permit into own name,,is,Value,false,No,,,,Have you already transferred the permit?,mVOgBN,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,MCCali,Groundwater discharge not exempt,,is,Value,false,No,,,,Does your groundwater discharge meet the exemption criteria?,EoRmiZ,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,JgeDrl,Surface water discharge not exempt,,is,Value,false,No,,,,Does your surface water discharge meet the exemption criteria?,QzKwOG,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,iDCqzK,Groundwater discharge exempt,,is,Value,true,Yes,,,,Does your groundwater discharge meet the exemption criteria?,EoRmiZ,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,JNvwYT,Surface water discharge exempt,,is,Value,true,Yes,,,,Does your surface water discharge meet the exemption criteria?,QzKwOG,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,KFXrsG,Does not have proof of transfer,,is,Value,false,No,,,,Proof of transfer?,pcrKLV,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,Ojtoqo,Has transferred permit to new operator,,is,Value,true,Yes,,,,Have you transferred the permit to the new operator?,obvLCG,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,fISTKk,Has not transferred the permit to new operator,,is,Value,false,No,,,,Have you transferred the permit to the new operator?,obvLCG,YesNoField,false
671f860c4909dc24d69c43bd,Water quality permits: confirm your information,draft,kicwXY,Discharge is no longer taking place,,is,Value,false,No,,,,Discharge still taking place?,dIiFqJ,YesNoField,false
6728f49ad67b62049afb0d8b,Defra Forms guidance survey,draft,PBKYtW,Wants to do UR,,is,Value,true,Yes,,,,Would you like to take part in a pilot study?,kgWIrv,YesNoField,false
6728f49ad67b62049afb0d8b,Defra Forms guidance survey,live,PBKYtW,Wants to do UR,,is,Value,true,Yes,,,,Would you like to take part in a pilot study?,kgWIrv,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,ESmqap,No - not all licensed activities were not made in line with the authorised site registration form,,is,Value,false,No,,,, Were all licensed activities carried out under this licence in line with the authorised site registration form?,JXUMdt,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,frTLAw,Yes - action made under this site registration,,is,Value,true,Yes,,,,Action taken under site registration,yGmgPy,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,RaEeSJ,Yes - used accredited agent to undertake licensed activities,,is,Value,true,Yes,,,,Accredited agents used,pENwMZ,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,UpZnNM,Yes - unexpected guidance was required,,is,Value,Yes - the unexpected guidance was required and followed,Yes - the unexpected guidance was required and followed,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,cHyCmD,yes - action taken that is not covered by site registration,,is,Value,true,Yes,,,,Did you take any action for bat species and roost types not covered by your site registration form?,RdWAUT,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,rnnipT,Yes - other evidence of bats found,,is,Value,true,Yes,,,,Was any other evidence of bats found while works were taking place which indicated other species or roost types may be present in the structures?,oHnDzl,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,BbKKAe,yes - there were accidental deaths,,is,Value,true,Yes,,,,Were there any accidental bat deaths?,TLpUlR,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,AbUgSM,Yes - compensation features are proposed,,is,Value,true,Yes,,,,Are compensation features proposed under this site registration.?,RgACZJ,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,WgzvEM,no - guidance not required,,is,Value,No - the unexpected guidance was not required,No - the unexpected guidance was not required,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,ZmpuKj,Report of action,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,qPsTUf,Claim compensation,,is,Value,Claim compensation,Claim compensation,,,,Purpose of report,FhVrxT,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,MmQgiz,No - compensation not completed in accordance with the authorised site registration form,,is,Value,false,No,,,,Has the required compensation been completed in accordance with the authorised site registration form?,hcxYQw,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,NwUFxX,Report monitoring,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,xdHJff,Number of bats guidance for monitoring ,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,aljZLo,Number of bats guidance for reporting,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,YwXXXz,Other location for roosting bats,,is,Value,Other,Other,,,,Where were roosting bats or evidence of bats located?,lefFtN,RadiosField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,DASjuZ,Yes - made other surveys,,is,Value,true,Yes,,,,Did you make any other surveys?,tHfKYL,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,fYWIMC,Other survey and monitoring method used,,contains,Value,Other,Other,,,,Survey and monitoring methods used,ubsHDh,CheckboxesField,true
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,cyQVAU,no - site has not retained presence of roosting bats,,is,Value,false,No,,,,Has the site retained presence of roosting bats for all impacted species?,gqAJHH,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,DdxKGQ,yes - action made to resolve these issues,,is,Value,true,Yes,,,,Was any action made to resolve these issues?,qRuaPM,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,KjIIxy,yes - action made to resolve the bat abundance issues,,is,Value,true,Yes,,,,Was any action made to resolve the bat abundance issues?,QXUqJm,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,ZASEhK,no -  site not maintained or increased overall bat abundance levels for all impacted species,,is,Value,false,No,,,,Has the site maintained or increased overall bat abundance levels for all impacted species?,HMvraG,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,vKkZEN,no - site not maintained or increased the richness of bat species,,is,Value,false,No,,,,Has the site maintained or increased bat species richness?,tWXLgC,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,bQFfXb,yes - changes made to improve the richness of bat species,,is,Value,true,Yes,,,,Was any action made to improve the richness of bat species?,wOsdvR,YesNoField,false
672b8c6fd67b62049afb0d8c,"Report an action, monitoring or compensation for mitigation work on bat roosts",draft,hxbPJu,other bat feature surveyed or monitored,,contains,Value,Other,Other,,,,Roost details: Bat features surveyed or monitored,eNGBUJ,CheckboxesField,true
673335c6f306fa15933a5d0f,Test Anna,draft,EhvGHv,User has read and understood the licence conditions,,is,Value,true,Yes,,,,Yes/No field,dzODrv,YesNoField,false
673335c6f306fa15933a5d0f,Test Anna,draft,OcruKl,User hasn't read and understood the licence conditions,,is,Value,false,No,,,,Yes/No field,dzODrv,YesNoField,false
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,yWQvyk,on or off farm,,is,Value,On to the farm or premises,On to the farm or premises,,,,if the cattle are moving on or off the farm or premises,NgfxZN,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,NlmIDW,off the farm,,is,Value, Off the farm or premises, Off the farm or premises,,,,if the cattle are moving on or off the farm or premises,NgfxZN,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,mryamD," animals going to ""A farm"" OR ""Another destination""",,is,Value,A farm,A farm,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,mryamD," animals going to ""A farm"" OR ""Another destination""",or,is,Value,Another destination,Another destination,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,ymxozw, Animals going to a market ,,is,Value,A market,A market,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,RGzhxg,"animals going to ""Slaughterhouse"" OR ""AFU""",,is,Value,A slaughterhouse,A slaughterhouse,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,RGzhxg,"animals going to ""Slaughterhouse"" OR ""AFU""",or,is,Value,Approved finishing unit (AFU),Approved finishing unit (AFU),,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,LoXHsJ,dummy condition that is always false,,is,Value,THIS_WILL_NEVER_ACTIVATE_4234329463284,THIS_WILL_NEVER_ACTIVATE_4234329463284,,,,county parish holding (CPH) number,HblHNn,TextField,false
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,uEOxBp,moving off AFU,,is,Value,Approved finishing unit (AFU),Approved finishing unit (AFU),,,,what type of premises the animals are moving off,NZCfxf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,rpdFJd,moving off AFU to non AFU,,is,Value,Another destination,Another destination,,,,where the animals are going to afu,hfHjLI,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,lswevM,afu to afu,,is,Value,Approved finishing unit (AFU) Including enhanced with grazing (AFUE),Approved finishing unit (AFU),,,,where the animals are going to afu,hfHjLI,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,mogXMW,AFU To AFU update,,is,Value,Approved finishing unit (AFU) Including enhanced with grazing (AFUE),Approved finishing unit (AFU),,,,where the animals are going to afu,hfHjLI,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,tkFzvY,selection is no another destination,,is not,Value,Another destination,Another destination,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,QNZIpm,destination slughter,,is,Value,Direct to slaughter or Slaughter gathering for TB (red market),Slaughter,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,puVtuc,going from farm to slaughter,,is,Value,Direct to slaughter or Slaughter gathering for TB (red market),Slaughter,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,RagSbf,from farm to market or AFU,,is,Value,Dedicated sale  for TB (orange market),Dedicated sale  for TB (orange market),,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
6737727cf306fa15933a5d10,Apply for a Bovine Tuberculosis (TB) movement licence,draft,ooFHUA,from farm to another destination,,is,Value,Another destination,Another destination,,,,where the animals are going to from a farm,SpbGCf,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,ESmqap,No - not all licensed activities were not made in line with the authorised site registration form,,is,Value,false,No,,,, Were all licensed activities carried out under this licence in line with the authorised site registration form?,JXUMdt,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,frTLAw,Yes - action made under this site registration,,is,Value,true,Yes,,,,Action taken under site registration,yGmgPy,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,RaEeSJ,Yes - used accredited agent to undertake licensed activities,,is,Value,true,Yes,,,,Accredited agents used,pENwMZ,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,UpZnNM,Yes - unexpected guidance was required,,is,Value,Yes - the unexpected guidance was required and followed,Yes - the unexpected guidance was required and followed,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,cHyCmD,yes - action taken that is not covered by site registration,,is,Value,true,Yes,,,,Did you take any action for bat species and roost types not covered by your site registration form?,RdWAUT,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,rnnipT,Yes - other evidence of bats found,,is,Value,true,Yes,,,,Was any other evidence of bats found while works were taking place which indicated other species or roost types may be present in the structures?,oHnDzl,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,BbKKAe,yes - there were accidental deaths,,is,Value,true,Yes,,,,Were there any accidental bat deaths?,TLpUlR,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,AbUgSM,Yes - compensation features are proposed,,is,Value,true,Yes,,,,Are compensation features proposed under this site registration.?,RgACZJ,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,WgzvEM,no - guidance not required,,is,Value,No - the unexpected guidance was not required,No - the unexpected guidance was not required,,,,Was the unexpected guidance followed?,enugnj,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,ZmpuKj,Report of action,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,qPsTUf,Claim compensation,,is,Value,Claim compensation,Claim compensation,,,,Purpose of report,FhVrxT,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,MmQgiz,No - compensation not completed in accordance with the authorised site registration form,,is,Value,false,No,,,,Has the required compensation been completed in accordance with the authorised site registration form?,hcxYQw,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,NwUFxX,Report monitoring,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,xdHJff,Number of bats guidance for monitoring ,,is,Value,Report monitoring,Report monitoring,,,,Purpose of report,FhVrxT,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,aljZLo,Number of bats guidance for reporting,,is,Value,Report an action,Report an action,,,,Purpose of report,FhVrxT,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,YwXXXz,Other location for roosting bats,,is,Value,Other,Other,,,,Roost details: Where were the bats roosting?,lefFtN,RadiosField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,DASjuZ,Yes - made other surveys,,is,Value,true,Yes,,,,Roost details: Were other surveys made?,tHfKYL,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,fYWIMC,Other survey and monitoring method used,,contains,Value,Other,Other,,,,Roost details: Survey and monitoring methods used,ubsHDh,CheckboxesField,true
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,cyQVAU,no - site has not retained presence of roosting bats,,is,Value,false,No,,,,Interpretation of monitoring: Has the site retained presence of roosting bats for all impacted species?,gqAJHH,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,DdxKGQ,yes - action made to resolve these issues,,is,Value,true,Yes,,,,Interpretation of monitoring: Was any action made to resolve these issues?,qRuaPM,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,KjIIxy,yes - action made to resolve the bat abundance issues,,is,Value,true,Yes,,,,Interpretation of monitoring: Was any action made to resolve the bat abundance issues?,QXUqJm,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,ZASEhK,no -  site not maintained or increased overall bat abundance levels for all impacted species,,is,Value,false,No,,,,Interpretation of monitoring: Has the site maintained or increased overall bat abundance levels for all impacted species?,HMvraG,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,vKkZEN,no - site not maintained or increased the richness of bat species,,is,Value,false,No,,,,Interpretation of monitoring: Has the site maintained or increased bat species richness?,tWXLgC,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,bQFfXb,yes - changes made to improve the richness of bat species,,is,Value,true,Yes,,,,Interpretation of monitoring: Was any action made to improve the richness of bat species?,wOsdvR,YesNoField,false
673b551dd67b62049afb0d8d,Report of monitoring: earned recognition for bat mitigation licensing,draft,hxbPJu,other bat feature surveyed or monitored,,contains,Value,Other,Other,,,,Roost details: Bat features surveyed or monitored,eNGBUJ,CheckboxesField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,Gaoxyv,Organisation,,is,Value,Organisation,Organisation,,,,Are you registrating the site as an individual or as part of a organisation?,sPPhpF,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,inIJPk,Not A1,,is not,Value,Accreditation Level 1 (AL1),Accreditation Level 1 (AL1),,,,What Bat Earned Recognition accreditation level do you hold?,IhxFSR,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,yYgXfS,AL3,,is,Value,Accreditation Level 1 (AL3),Accreditation Level 1 (AL3),,,,What Bat Earned Recognition accreditation level do you hold?,IhxFSR,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,zyicjq,Resubmitting an application,,is,Value,Resubmission of previous licence application,Resubmission of previous licence application,,,,What type of licence application is being submitted?,EXwIsG,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,fDABxd,Not a new application,,is not,Value,New licence application,New licence application,,,,What type of licence application is being submitted?,EXwIsG,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,kdFALN,Modification,,is,Value,Modification of an existing site registration,Modification of an existing site registration,,,,What type of licence application is being submitted?,EXwIsG,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,AQrEve,Other consent,,is,Value,Other type of consent,Other type of consent,,,,What type of consent is the work subject to?,NABVTM,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,urNiFz,No consent required,,is,Value,No consent is required,No consent is required,,,,What type of consent is the work subject to?,NABVTM,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,MYJhpX,Other type of site,,is,Value,Other,Other,,,,What type of work is going to be carried out on the site?,KFsEjZ,RadiosField,true
673c5a8af306fa15933a5d11,Site registration: Earned Recognition for bat mitigation licensing,draft,CGFuBR,Protected sites,,does not contain,Value,No protected sites will be impacted,No protected sites will be impacted,,,,Will any protected sites be impacted by the activities you want to carry out?,CsJztO,CheckboxesField,true
